                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    141,                 1.4265,                0.78943,                 1.2551,                0.90922,                 0.8001,                 0.8483,                0.42292,                 1.7955,                0.91157,                 1.5682,               0.005413,               0.005413,               0.005413
                    142,                 1.4104,                 0.7806,                 1.2499,                0.89675,                0.78168,                0.84044,                0.42493,                 1.8841,                0.96931,                 1.6122,                0.00538,                0.00538,                0.00538
                    143,                 1.4429,                0.78747,                 1.2455,                0.89945,                0.81127,                0.85474,                0.41501,                 1.9079,                0.96502,                 1.6255,               0.005347,               0.005347,               0.005347
                    144,                  1.443,                0.79745,                 1.2479,                0.92897,                 0.7909,                0.85029,                0.41593,                 1.8943,                0.96625,                 1.6243,               0.005314,               0.005314,               0.005314
                    145,                 1.4242,                0.78522,                 1.2399,                0.86335,                0.81107,                0.83658,                0.41619,                 1.8562,                0.95275,                  1.593,               0.005281,               0.005281,               0.005281
                    146,                 1.4192,                0.78788,                  1.252,                0.90342,                0.80528,                0.85557,                0.42717,                 1.8611,                0.93492,                 1.5928,               0.005248,               0.005248,               0.005248
                    147,                 1.4239,                0.77452,                 1.2422,                0.89777,                0.78268,                0.83856,                0.42295,                 1.8859,                0.95495,                 1.6074,               0.005215,               0.005215,               0.005215
                    148,                 1.4145,                0.78307,                  1.241,                0.89437,                0.80212,                0.83471,                0.41224,                 1.9332,                0.94604,                 1.6655,               0.005182,               0.005182,               0.005182
                    149,                 1.4189,                0.79021,                  1.231,                  0.899,                  0.796,                0.84734,                0.40989,                 1.9382,                0.95316,                 1.6597,               0.005149,               0.005149,               0.005149
                    150,                 1.3936,                0.77912,                 1.2391,                0.91068,                0.79585,                0.84243,                0.42297,                 1.8719,                0.92758,                 1.6119,               0.005116,               0.005116,               0.005116
                    151,                 1.3969,                0.75908,                 1.2274,                0.90922,                 0.8077,                0.85509,                0.43481,                  1.853,                0.92898,                 1.5956,               0.005083,               0.005083,               0.005083
                    152,                 1.3804,                0.76298,                 1.2162,                0.91168,                0.80084,                0.84776,                0.43355,                 1.8821,                0.91635,                 1.6089,                0.00505,                0.00505,                0.00505
                    153,                 1.3963,                0.75797,                   1.24,                0.91789,                0.79879,                0.84953,                0.43308,                 1.8524,                0.91693,                 1.5858,               0.005017,               0.005017,               0.005017
